enterprises.2606.4.2.3.6.2.1.3.4 = STRING: "not available"
enterprises.2606.4.2.3.6.2.1.4.1 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.4.2 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.4.3 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.4.4 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.5.1 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.5.2 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.5.3 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.5.4 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.6.1 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.6.2 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.6.3 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.6.4 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.7.1 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.7.2 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.7.3 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.7.4 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.8.1 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.8.2 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.8.3 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.8.4 = INTEGER: 0
enterprises.2606.4.2.3.6.2.1.9.1 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.9.2 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.9.3 = INTEGER: 1
enterprises.2606.4.2.3.6.2.1.9.4 = INTEGER: 1
enterprises.2606.4.2.3.7.1.0 = INTEGER: 4
enterprises.2606.4.2.3.7.2.1.1.1 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.1.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.1.3 = INTEGER: 3
enterprises.2606.4.2.3.7.2.1.1.4 = INTEGER: 4
enterprises.2606.4.2.3.7.2.1.2.1 = STRING: "B3 Humidity"
enterprises.2606.4.2.3.7.2.1.2.2 = STRING: "B3 Access"
enterprises.2606.4.2.3.7.2.1.2.3 = STRING: "B2 Access"
enterprises.2606.4.2.3.7.2.1.2.4 = STRING: "not available"
enterprises.2606.4.2.3.7.2.1.3.1 = INTEGER: 4
enterprises.2606.4.2.3.7.2.1.3.2 = INTEGER: 4
enterprises.2606.4.2.3.7.2.1.3.3 = INTEGER: 4
enterprises.2606.4.2.3.7.2.1.3.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.4.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.4.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.4.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.4.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.5.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.5.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.5.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.5.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.6.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.6.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.6.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.6.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.7.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.7.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.7.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.7.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.8.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.8.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.8.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.8.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.9.1 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.9.2 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.9.3 = INTEGER: 2
enterprises.2606.4.2.3.7.2.1.9.4 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.10.1 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.10.2 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.10.3 = INTEGER: 1
enterprises.2606.4.2.3.7.2.1.10.4 = INTEGER: 1
enterprises.2606.4.2.4.1.0 = INTEGER: 7
enterprises.2606.4.2.4.2.0 = STRING: "Rack B3"
enterprises.2606.4.2.4.3.0 = INTEGER: 1
enterprises.2606.4.2.4.4.0 = INTEGER: 1
enterprises.2606.4.2.4.5.1.0 = INTEGER: 36
enterprises.2606.4.2.4.5.2.1.1.1 = INTEGER: 1
enterprises.2606.4.2.4.5.2.1.1.2 = INTEGER: 2
enterprises.2606.4.2.4.5.2.1.1.3 = INTEGER: 3
enterprises.2606.4.2.4.5.2.1.1.4 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.1.5 = INTEGER: 5
enterprises.2606.4.2.4.5.2.1.1.6 = INTEGER: 6
enterprises.2606.4.2.4.5.2.1.1.7 = INTEGER: 7
enterprises.2606.4.2.4.5.2.1.1.8 = INTEGER: 8
enterprises.2606.4.2.4.5.2.1.1.9 = INTEGER: 9
enterprises.2606.4.2.4.5.2.1.1.10 = INTEGER: 10
enterprises.2606.4.2.4.5.2.1.1.11 = INTEGER: 11
enterprises.2606.4.2.4.5.2.1.1.12 = INTEGER: 12
enterprises.2606.4.2.4.5.2.1.1.13 = INTEGER: 13
enterprises.2606.4.2.4.5.2.1.1.14 = INTEGER: 14
enterprises.2606.4.2.4.5.2.1.1.15 = INTEGER: 15
enterprises.2606.4.2.4.5.2.1.1.16 = INTEGER: 16
enterprises.2606.4.2.4.5.2.1.1.17 = INTEGER: 17
enterprises.2606.4.2.4.5.2.1.1.18 = INTEGER: 18
enterprises.2606.4.2.4.5.2.1.1.19 = INTEGER: 19
enterprises.2606.4.2.4.5.2.1.1.20 = INTEGER: 20
enterprises.2606.4.2.4.5.2.1.1.21 = INTEGER: 21
enterprises.2606.4.2.4.5.2.1.1.22 = INTEGER: 22
enterprises.2606.4.2.4.5.2.1.1.23 = INTEGER: 23
enterprises.2606.4.2.4.5.2.1.1.24 = INTEGER: 24
enterprises.2606.4.2.4.5.2.1.1.25 = INTEGER: 25
enterprises.2606.4.2.4.5.2.1.1.26 = INTEGER: 26
enterprises.2606.4.2.4.5.2.1.1.27 = INTEGER: 27
enterprises.2606.4.2.4.5.2.1.1.28 = INTEGER: 28
enterprises.2606.4.2.4.5.2.1.1.29 = INTEGER: 29
enterprises.2606.4.2.4.5.2.1.1.30 = INTEGER: 30
enterprises.2606.4.2.4.5.2.1.1.31 = INTEGER: 31
enterprises.2606.4.2.4.5.2.1.1.32 = INTEGER: 32
enterprises.2606.4.2.4.5.2.1.1.33 = INTEGER: 33
enterprises.2606.4.2.4.5.2.1.1.34 = INTEGER: 34
enterprises.2606.4.2.4.5.2.1.1.35 = INTEGER: 35
enterprises.2606.4.2.4.5.2.1.1.36 = INTEGER: 36
enterprises.2606.4.2.4.5.2.1.2.1 = INTEGER: 10
enterprises.2606.4.2.4.5.2.1.2.2 = INTEGER: 27
enterprises.2606.4.2.4.5.2.1.2.3 = INTEGER: 28
enterprises.2606.4.2.4.5.2.1.2.4 = INTEGER: 29
enterprises.2606.4.2.4.5.2.1.2.5 = INTEGER: 40
enterprises.2606.4.2.4.5.2.1.2.6 = INTEGER: 41
enterprises.2606.4.2.4.5.2.1.2.7 = INTEGER: 42
enterprises.2606.4.2.4.5.2.1.2.8 = INTEGER: 43
enterprises.2606.4.2.4.5.2.1.2.9 = INTEGER: 44
enterprises.2606.4.2.4.5.2.1.2.10 = INTEGER: 45
enterprises.2606.4.2.4.5.2.1.2.11 = INTEGER: 46
enterprises.2606.4.2.4.5.2.1.2.12 = INTEGER: 47
enterprises.2606.4.2.4.5.2.1.2.13 = INTEGER: 48
enterprises.2606.4.2.4.5.2.1.2.14 = INTEGER: 49
enterprises.2606.4.2.4.5.2.1.2.15 = INTEGER: 50
enterprises.2606.4.2.4.5.2.1.2.16 = INTEGER: 51
enterprises.2606.4.2.4.5.2.1.2.17 = INTEGER: 52
enterprises.2606.4.2.4.5.2.1.2.18 = INTEGER: 53
enterprises.2606.4.2.4.5.2.1.2.19 = INTEGER: 54
enterprises.2606.4.2.4.5.2.1.2.20 = INTEGER: 55
enterprises.2606.4.2.4.5.2.1.2.21 = INTEGER: 56
enterprises.2606.4.2.4.5.2.1.2.22 = INTEGER: 57
enterprises.2606.4.2.4.5.2.1.2.23 = INTEGER: 58
enterprises.2606.4.2.4.5.2.1.2.24 = INTEGER: 59
enterprises.2606.4.2.4.5.2.1.2.25 = INTEGER: 60
enterprises.2606.4.2.4.5.2.1.2.26 = INTEGER: 61
enterprises.2606.4.2.4.5.2.1.2.27 = INTEGER: 62
enterprises.2606.4.2.4.5.2.1.2.28 = INTEGER: 63
enterprises.2606.4.2.4.5.2.1.2.29 = INTEGER: 64
enterprises.2606.4.2.4.5.2.1.2.30 = INTEGER: 65
enterprises.2606.4.2.4.5.2.1.2.31 = INTEGER: 66
enterprises.2606.4.2.4.5.2.1.2.32 = INTEGER: 67
enterprises.2606.4.2.4.5.2.1.2.33 = INTEGER: 68
enterprises.2606.4.2.4.5.2.1.2.34 = INTEGER: 69
enterprises.2606.4.2.4.5.2.1.2.35 = INTEGER: 70
enterprises.2606.4.2.4.5.2.1.2.36 = INTEGER: 71
enterprises.2606.4.2.4.5.2.1.3.1 = STRING: "Temperature Sensor "
enterprises.2606.4.2.4.5.2.1.3.2 = STRING: "Cooling capacity"
enterprises.2606.4.2.4.5.2.1.3.3 = STRING: "Alarm message"
enterprises.2606.4.2.4.5.2.1.3.4 = STRING: "Warning message"
enterprises.2606.4.2.4.5.2.1.3.5 = STRING: "RLCP Rpm 1.1"
enterprises.2606.4.2.4.5.2.1.3.6 = STRING: "RLCP Rpm 1.2"
enterprises.2606.4.2.4.5.2.1.3.7 = STRING: "RLCP Rpm 2.1"
enterprises.2606.4.2.4.5.2.1.3.8 = STRING: "RLCP Rpm 2.2"
enterprises.2606.4.2.4.5.2.1.3.9 = STRING: "RLCP Rpm 3.1"
enterprises.2606.4.2.4.5.2.1.3.10 = STRING: "RLCP Rpm 3.2"
enterprises.2606.4.2.4.5.2.1.3.11 = STRING: "RLCP Rpm 4.1"
enterprises.2606.4.2.4.5.2.1.3.12 = STRING: "RLCP Rpm 4.2"
enterprises.2606.4.2.4.5.2.1.3.13 = STRING: "RLCP Temp. 1.1"
enterprises.2606.4.2.4.5.2.1.3.14 = STRING: "RLCP Temp. 1.2"
enterprises.2606.4.2.4.5.2.1.3.15 = STRING: "RLCP Temp. 2.1"
enterprises.2606.4.2.4.5.2.1.3.16 = STRING: "RLCP Temp. 2.2"
enterprises.2606.4.2.4.5.2.1.3.17 = STRING: "RLCP Temp. 3.1"
enterprises.2606.4.2.4.5.2.1.3.18 = STRING: "RLCP Temp. 3.2"
enterprises.2606.4.2.4.5.2.1.3.19 = STRING: "RLCP Temp. 4.1"
enterprises.2606.4.2.4.5.2.1.3.20 = STRING: "RLCP Temp. 4.2"
enterprises.2606.4.2.4.5.2.1.3.21 = STRING: "RLCP Actual temp. 1"
enterprises.2606.4.2.4.5.2.1.3.22 = STRING: "RLCP Actual temp. 2"
enterprises.2606.4.2.4.5.2.1.3.23 = STRING: "RLCP Water temp. 1"
enterprises.2606.4.2.4.5.2.1.3.24 = STRING: "RLCP Water temp. 2"
enterprises.2606.4.2.4.5.2.1.3.25 = STRING: "RLCP Flow rate"
enterprises.2606.4.2.4.5.2.1.3.26 = STRING: "RLCP Fanspeed"
enterprises.2606.4.2.4.5.2.1.3.27 = STRING: "RLCP Valve"
enterprises.2606.4.2.4.5.2.1.3.28 = STRING: "RLCP Status"
enterprises.2606.4.2.4.5.2.1.3.29 = STRING: "RLCP Water delta-T"
enterprises.2606.4.2.4.5.2.1.3.30 = STRING: "RLCP Control temp.1"
enterprises.2606.4.2.4.5.2.1.3.31 = STRING: "RLCP Control temp.2"
enterprises.2606.4.2.4.5.2.1.3.32 = STRING: "RLCP reserved"
enterprises.2606.4.2.4.5.2.1.3.33 = STRING: "RLCP reserved"
enterprises.2606.4.2.4.5.2.1.3.34 = STRING: "RLCP reserved"
enterprises.2606.4.2.4.5.2.1.3.35 = STRING: "RLCP reserved"
enterprises.2606.4.2.4.5.2.1.3.36 = STRING: "RLCP reserved"
enterprises.2606.4.2.4.5.2.1.4.1 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.2 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.3 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.4 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.5 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.6 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.7 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.8 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.9 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.10 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.11 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.12 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.13 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.14 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.15 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.16 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.17 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.18 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.19 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.20 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.21 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.22 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.23 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.24 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.25 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.26 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.27 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.28 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.29 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.30 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.31 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.32 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.33 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.34 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.35 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.4.36 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.5.1 = INTEGER: 23
enterprises.2606.4.2.4.5.2.1.5.2 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.3 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.4 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.5 = INTEGER: 1310
enterprises.2606.4.2.4.5.2.1.5.6 = INTEGER: 1300
enterprises.2606.4.2.4.5.2.1.5.7 = INTEGER: 1350
enterprises.2606.4.2.4.5.2.1.5.8 = INTEGER: 1330
enterprises.2606.4.2.4.5.2.1.5.9 = INTEGER: 1300
enterprises.2606.4.2.4.5.2.1.5.10 = INTEGER: 1290
enterprises.2606.4.2.4.5.2.1.5.11 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.12 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.13 = INTEGER: 24
enterprises.2606.4.2.4.5.2.1.5.14 = INTEGER: 26
enterprises.2606.4.2.4.5.2.1.5.15 = INTEGER: 24
enterprises.2606.4.2.4.5.2.1.5.16 = INTEGER: 30
enterprises.2606.4.2.4.5.2.1.5.17 = INTEGER: 21
enterprises.2606.4.2.4.5.2.1.5.18 = INTEGER: 23
enterprises.2606.4.2.4.5.2.1.5.19 = INTEGER: 255
enterprises.2606.4.2.4.5.2.1.5.20 = INTEGER: 255
enterprises.2606.4.2.4.5.2.1.5.21 = INTEGER: 23
enterprises.2606.4.2.4.5.2.1.5.22 = INTEGER: 26
enterprises.2606.4.2.4.5.2.1.5.23 = INTEGER: 4
enterprises.2606.4.2.4.5.2.1.5.24 = INTEGER: 7
enterprises.2606.4.2.4.5.2.1.5.25 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.26 = INTEGER: 2
enterprises.2606.4.2.4.5.2.1.5.27 = INTEGER: 49
enterprises.2606.4.2.4.5.2.1.5.28 = INTEGER: 151
enterprises.2606.4.2.4.5.2.1.5.29 = INTEGER: 30
enterprises.2606.4.2.4.5.2.1.5.30 = INTEGER: 23
enterprises.2606.4.2.4.5.2.1.5.31 = INTEGER: 26
enterprises.2606.4.2.4.5.2.1.5.32 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.33 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.34 = INTEGER: 35
enterprises.2606.4.2.4.5.2.1.5.35 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.5.36 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.1 = INTEGER: 35
enterprises.2606.4.2.4.5.2.1.6.2 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.3 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.4 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.5 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.6 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.7 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.8 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.9 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.10 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.11 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.12 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.13 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.14 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.15 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.16 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.17 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.18 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.19 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.20 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.21 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.22 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.23 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.24 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.25 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.26 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.27 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.28 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.29 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.30 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.31 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.32 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.33 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.34 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.35 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.6.36 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.1 = INTEGER: 16
enterprises.2606.4.2.4.5.2.1.7.2 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.3 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.4 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.5 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.6 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.7 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.8 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.9 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.10 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.11 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.12 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.13 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.14 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.15 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.16 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.17 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.18 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.19 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.20 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.21 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.22 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.23 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.24 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.25 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.26 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.27 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.28 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.29 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.30 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.31 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.32 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.33 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.34 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.35 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.7.36 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.1 = INTEGER: 30
enterprises.2606.4.2.4.5.2.1.8.2 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.3 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.4 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.5 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.6 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.7 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.8 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.9 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.10 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.11 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.12 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.13 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.14 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.15 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.16 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.17 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.18 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.19 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.20 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.21 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.22 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.23 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.24 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.25 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.26 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.27 = INTEGER: 0
enterprises.2606.4.2.4.5.2.1.8.28 = INTEGER: 0
